transaction_id,user_id,transaction_date,product_category,amount_usd
TX_141514,USR_12235,2024-05-20,Crypto,366.2
TX_141515,USR_10417,2024-06-12,Crypto,134.61
TX_141516,USR_10552,2025-08-18,Robo-Advisory,25.88
TX_141517,USR_12587,2025-04-13,High-Yield Savings,193.51
TX_141518,USR_13890,2025-08-06,Equities,473.08
TX_141519,USR_10035,2024-09-11,High-Yield Savings,2381.84
TX_141520,USR_14065,2025-06-21,Robo-Advisory,137.24
TX_141521,USR_10530,2025-07-03,High-Yield Savings,1086.51
TX_141522,USR_14783,2025-08-25,Robo-Advisory,177.64
TX_141523,USR_12171,2024-06-30,Crypto,32.09
TX_141524,USR_13089,2025-08-21,Equities,469.26
TX_141525,USR_14800,2025-04-23,Equities,583.27
TX_141526,USR_10917,2025-02-01,High-Yield Savings,2815.82
TX_141527,USR_13259,2025-02-04,Equities,580.51
TX_141528,USR_13235,2024-08-31,Robo-Advisory,858.27
TX_141529,USR_12067,2024-03-02,Robo-Advisory,754.85
TX_141530,USR_11019,2024-07-08,Crypto,409.38
TX_141531,USR_12023,2024-05-17,High-Yield Savings,625.71
TX_141532,USR_12160,2024-05-22,Robo-Advisory,50.86
TX_141533,USR_11340,2025-11-28,Crypto,452.7
TX_141534,USR_12404,2025-02-10,Equities,481.32
TX_141535,USR_14931,2024-05-30,Equities,163.72
TX_141536,USR_10771,2024-07-31,Crypto,41.46
TX_141537,USR_12873,2024-07-20,High-Yield Savings,1078.54
TX_141538,USR_10716,2024-06-18,Equities,898.73
TX_141539,USR_14518,2025-05-21,Equities,129.98
TX_141540,USR_11080,2025-10-30,High-Yield Savings,187.93
TX_141541,USR_14159,2024-05-24,Crypto,171.98
TX_141542,USR_12556,2024-01-23,High-Yield Savings,966.91
TX_141543,USR_11457,2025-03-03,Crypto,183.21
TX_141544,USR_13601,2025-07-31,Equities,485.03
TX_141545,USR_13837,2024-09-29,High-Yield Savings,1831.78
TX_141546,USR_10080,2024-04-07,Equities,980.82
TX_141547,USR_12428,2025-06-21,Crypto,101.46
TX_141548,USR_13995,2025-03-17,High-Yield Savings,1306.87
TX_141549,USR_12695,2025-08-05,High-Yield Savings,1541.85
TX_141550,USR_14511,2024-05-06,Robo-Advisory,126.23
TX_141551,USR_12666,2025-07-06,Robo-Advisory,600.05
TX_141552,USR_12181,2024-01-08,High-Yield Savings,345.14
TX_141553,USR_12759,2024-09-19,Robo-Advisory,509.78
TX_141554,USR_13879,2025-06-05,Equities,81.51
TX_141555,USR_13762,2024-06-03,High-Yield Savings,220.58
TX_141556,USR_14654,2024-09-01,Crypto,218.21
TX_141557,USR_10222,2025-02-17,Equities,571.29
TX_141558,USR_11014,2024-08-11,Crypto,18.42
TX_141559,USR_11018,2024-12-16,High-Yield Savings,2204.1
TX_141560,USR_13974,2025-04-04,Robo-Advisory,94.0
TX_141561,USR_12296,2024-10-17,Robo-Advisory,518.78
TX_141562,USR_10225,2024-11-03,Equities,449.94
TX_141563,USR_13125,2025-02-05,Crypto,12.46
TX_141564,USR_14060,2024-07-06,Crypto,51.35
TX_141565,USR_14582,2025-06-23,Crypto,281.48
TX_141566,USR_13127,2025-08-12,Equities,113.39
TX_141567,USR_13947,2025-01-02,Crypto,415.53
TX_141568,USR_14411,2024-07-18,Equities,368.64
TX_141569,USR_11586,2025-10-06,Equities,100.16
TX_141570,USR_14495,2025-03-19,Robo-Advisory,30.61
TX_141571,USR_11515,2025-11-25,Crypto,481.1
TX_141572,USR_10768,2024-07-06,High-Yield Savings,310.12
TX_141573,USR_11035,2024-05-25,Crypto,249.06
TX_141574,USR_10023,2024-10-17,Robo-Advisory,401.48
TX_141575,USR_12173,2025-03-27,High-Yield Savings,691.7
TX_141576,USR_14426,2024-04-02,High-Yield Savings,2959.1
TX_141577,USR_14200,2024-03-20,Crypto,137.51
TX_141578,USR_14001,2024-06-05,Equities,100.45
TX_141579,USR_13292,2025-04-23,Crypto,46.89
TX_141580,USR_12080,2024-12-18,Equities,651.32
TX_141581,USR_11184,2025-02-28,Robo-Advisory,155.12
TX_141582,USR_12112,2024-04-05,High-Yield Savings,2974.58
TX_141583,USR_13147,2025-09-07,High-Yield Savings,1239.29
TX_141584,USR_13117,2024-09-30,High-Yield Savings,2565.03
TX_141585,USR_13947,2024-09-20,Robo-Advisory,313.49
TX_141586,USR_12497,2025-05-23,Equities,498.55
TX_141587,USR_13031,2024-01-25,Robo-Advisory,125.38
TX_141588,USR_10949,2025-02-27,Equities,179.7
TX_141589,USR_14529,2024-04-21,Equities,69.91
TX_141590,USR_10625,2025-10-23,High-Yield Savings,221.91
TX_141591,USR_10404,2025-03-30,Crypto,262.16
TX_141592,USR_13869,2025-04-24,Crypto,216.37
TX_141593,USR_10142,2024-11-15,High-Yield Savings,162.46
TX_141594,USR_13720,2024-07-09,High-Yield Savings,424.5
TX_141595,USR_12806,2024-01-30,Equities,753.32
TX_141596,USR_10287,2024-10-18,Crypto,21.57
TX_141597,USR_14167,2024-02-28,Robo-Advisory,126.22
TX_141598,USR_14502,2024-10-08,Crypto,48.88
TX_141599,USR_11818,2024-02-26,Robo-Advisory,462.71
TX_141600,USR_14649,2025-08-12,Equities,378.26
TX_141601,USR_13292,2024-05-22,High-Yield Savings,1934.42
TX_141602,USR_10778,2024-02-04,High-Yield Savings,471.8
TX_141603,USR_11940,2024-07-22,Robo-Advisory,381.79
TX_141604,USR_11067,2024-05-11,Robo-Advisory,237.79
TX_141605,USR_10989,2024-03-16,Crypto,304.39
TX_141606,USR_10288,2024-10-14,High-Yield Savings,4171.83
TX_141607,USR_13894,2025-01-18,Equities,59.94
TX_141608,USR_14876,2024-10-23,Equities,62.43
TX_141609,USR_13107,2024-04-06,Crypto,359.74
TX_141610,USR_13670,2025-06-05,Robo-Advisory,111.16
TX_141611,USR_14633,2024-02-12,Crypto,224.67
TX_141612,USR_14553,2024-10-25,Equities,95.1
TX_141613,USR_11174,2025-02-04,High-Yield Savings,703.1
TX_141614,USR_11159,2025-03-01,Crypto,132.82
TX_141615,USR_11805,2025-05-14,High-Yield Savings,107.89
TX_141616,USR_13537,2025-03-04,High-Yield Savings,125.23
TX_141617,USR_13565,2025-07-14,Crypto,97.92
TX_141618,USR_11688,2025-02-18,Equities,767.75
TX_141619,USR_13027,2025-08-13,Equities,100.32
TX_141620,USR_10643,2025-10-01,High-Yield Savings,256.56
TX_141621,USR_14346,2024-01-11,Robo-Advisory,294.48
TX_141622,USR_14974,2024-11-26,Crypto,104.41
TX_141623,USR_14200,2025-05-12,High-Yield Savings,3227.02
TX_141624,USR_12619,2024-09-28,Crypto,115.46
TX_141625,USR_11622,2024-10-24,Crypto,433.26
TX_141626,USR_12516,2025-11-21,Equities,663.85
TX_141627,USR_10554,2024-02-09,Robo-Advisory,503.49
TX_141628,USR_11843,2024-04-05,Robo-Advisory,167.74
TX_141629,USR_10532,2024-09-30,High-Yield Savings,1656.36
TX_141630,USR_13492,2025-11-28,Equities,2460.09
TX_141631,USR_10633,2025-08-12,Crypto,105.35
TX_141632,USR_10977,2024-09-22,High-Yield Savings,1231.17
TX_141633,USR_14599,2025-03-28,Crypto,130.65
TX_141634,USR_13282,2025-10-02,High-Yield Savings,1433.64
TX_141635,USR_12180,2024-11-12,Crypto,65.03
TX_141636,USR_10956,2025-10-16,High-Yield Savings,637.21
TX_141637,USR_11323,2025-07-19,Crypto,70.9
TX_141638,USR_10218,2024-12-11,High-Yield Savings,2104.55
TX_141639,USR_13461,2025-10-27,Robo-Advisory,606.1
TX_141640,USR_13056,2025-09-30,Equities,683.83
TX_141641,USR_11357,2024-08-07,High-Yield Savings,794.49
TX_141642,USR_14482,2024-04-20,Crypto,230.13
TX_141643,USR_13648,2024-06-19,High-Yield Savings,2600.95
TX_141644,USR_12718,2024-03-01,High-Yield Savings,707.59
TX_141645,USR_13372,2024-03-17,Robo-Advisory,539.86
TX_141646,USR_14209,2025-06-11,Robo-Advisory,582.41
TX_141647,USR_13657,2024-09-22,Robo-Advisory,48.93
TX_141648,USR_12870,2024-11-06,High-Yield Savings,1674.81
TX_141649,USR_10059,2024-02-12,Crypto,201.62
TX_141650,USR_10926,2025-03-16,Robo-Advisory,472.86
TX_141651,USR_13837,2025-10-01,High-Yield Savings,491.12
TX_141652,USR_14850,2025-07-25,High-Yield Savings,6252.61
TX_141653,USR_14048,2024-04-11,Robo-Advisory,191.92
TX_141654,USR_10294,2025-01-15,Crypto,168.35
TX_141655,USR_11403,2025-10-29,Crypto,134.15
TX_141656,USR_10615,2024-09-18,High-Yield Savings,2756.89
TX_141657,USR_11583,2025-08-26,High-Yield Savings,949.64
TX_141658,USR_12127,2025-06-19,Robo-Advisory,347.59
TX_141659,USR_11050,2025-07-10,Crypto,28.91
TX_141660,USR_13855,2024-08-20,Robo-Advisory,364.54
TX_141661,USR_13507,2024-08-08,Robo-Advisory,38.2
TX_141662,USR_14349,2025-08-04,Crypto,612.61
TX_141663,USR_10346,2024-09-13,Robo-Advisory,472.81
TX_141664,USR_13509,2025-10-30,Equities,378.51
TX_141665,USR_13224,2024-01-05,Robo-Advisory,521.66
TX_141666,USR_14439,2025-09-17,Crypto,29.23
TX_141667,USR_12105,2025-07-19,Equities,1045.2
TX_141668,USR_10219,2025-05-23,Robo-Advisory,31.0
TX_141669,USR_14937,2024-09-06,High-Yield Savings,3201.2
TX_141670,USR_11200,2025-01-26,Crypto,44.42
TX_141671,USR_14581,2024-03-11,Crypto,884.15
TX_141672,USR_10973,2025-08-04,Equities,575.18
TX_141673,USR_10704,2025-03-23,Equities,368.63
TX_141674,USR_14944,2025-10-27,Equities,2303.47
TX_141675,USR_14048,2025-10-28,Equities,888.85
TX_141676,USR_14735,2025-05-10,Crypto,178.85
TX_141677,USR_12653,2025-11-01,Crypto,318.26
TX_141678,USR_13561,2025-01-09,Equities,1344.77
TX_141679,USR_14909,2025-11-23,Equities,1097.35
TX_141680,USR_11760,2024-04-25,High-Yield Savings,157.49
TX_141681,USR_12929,2024-02-17,High-Yield Savings,1180.1
TX_141682,USR_12451,2025-10-11,Equities,955.94
TX_141683,USR_11247,2024-06-04,Robo-Advisory,230.12
TX_141684,USR_10770,2024-09-24,Robo-Advisory,29.77
TX_141685,USR_12595,2025-05-20,Crypto,437.77
TX_141686,USR_14356,2024-09-27,Crypto,371.22
TX_141687,USR_14866,2024-03-06,Robo-Advisory,184.82
TX_141688,USR_13427,2024-12-03,Equities,560.3
TX_141689,USR_12373,2024-04-26,Crypto,72.8
TX_141690,USR_13046,2025-01-15,Crypto,338.89
TX_141691,USR_14323,2024-07-08,Equities,252.44
TX_141692,USR_12647,2024-10-26,High-Yield Savings,473.02
TX_141693,USR_13374,2024-06-19,High-Yield Savings,2928.38
TX_141694,USR_13364,2025-06-18,High-Yield Savings,997.82
TX_141695,USR_10007,2024-01-06,Robo-Advisory,317.15
TX_141696,USR_14709,2024-07-04,Crypto,132.58
TX_141697,USR_13434,2024-10-31,Equities,514.98
TX_141698,USR_11068,2024-07-13,High-Yield Savings,482.7
TX_141699,USR_10521,2024-11-16,High-Yield Savings,1005.08
TX_141700,USR_12279,2024-09-22,Robo-Advisory,151.1
TX_141701,USR_11962,2025-07-26,Robo-Advisory,340.92
TX_141702,USR_12315,2024-05-20,Equities,582.02
TX_141703,USR_10748,2024-04-01,Crypto,83.85
TX_141704,USR_10891,2025-08-29,Equities,339.87
TX_141705,USR_13372,2024-07-27,High-Yield Savings,633.02
TX_141706,USR_10599,2024-05-24,Equities,270.19
TX_141707,USR_12713,2025-04-29,High-Yield Savings,2025.0
TX_141708,USR_12389,2025-10-13,High-Yield Savings,542.57
TX_141709,USR_14202,2024-11-21,Robo-Advisory,1313.23
TX_141710,USR_13800,2025-11-15,Robo-Advisory,107.06
TX_141711,USR_14254,2025-09-30,Equities,278.4
TX_141712,USR_13895,2025-04-26,High-Yield Savings,141.91
TX_141713,USR_13425,2024-04-23,Robo-Advisory,220.09
TX_141714,USR_13620,2025-11-10,Crypto,424.08
TX_141715,USR_12506,2025-04-21,High-Yield Savings,784.84
TX_141716,USR_12680,2025-01-10,Crypto,350.71
TX_141717,USR_14322,2024-05-17,Equities,440.58
TX_141718,USR_12776,2025-08-17,Robo-Advisory,49.25
TX_141719,USR_14702,2024-01-02,High-Yield Savings,3880.35
TX_141720,USR_13248,2024-11-07,High-Yield Savings,6569.59
TX_141721,USR_12646,2024-11-17,Robo-Advisory,902.79
TX_141722,USR_10101,2024-01-13,Equities,452.38
TX_141723,USR_13395,2025-02-18,High-Yield Savings,179.67
TX_141724,USR_11379,2024-02-09,Crypto,144.95
TX_141725,USR_14038,2025-07-30,High-Yield Savings,1207.42
TX_141726,USR_11150,2024-05-23,Robo-Advisory,85.31
TX_141727,USR_11417,2024-11-28,High-Yield Savings,1281.52
TX_141728,USR_12629,2025-01-07,Robo-Advisory,54.48
TX_141729,USR_10259,2024-06-23,Equities,828.3
TX_141730,USR_10276,2025-05-09,Robo-Advisory,271.33
TX_141731,USR_10809,2024-08-04,Equities,411.39
TX_141732,USR_14691,2025-09-26,Equities,2353.99
TX_141733,USR_14560,2025-09-05,Robo-Advisory,568.39
TX_141734,USR_12181,2024-01-07,High-Yield Savings,381.46
TX_141735,USR_13326,2024-01-17,Equities,2472.9
TX_141736,USR_12934,2025-05-05,High-Yield Savings,242.23
TX_141737,USR_12120,2025-04-16,Crypto,11.7
TX_141738,USR_13358,2025-05-26,High-Yield Savings,1899.15
TX_141739,USR_13742,2024-04-11,Crypto,26.83
TX_141740,USR_14266,2025-04-09,Equities,323.26
TX_141741,USR_14342,2025-01-08,Crypto,70.35
TX_141742,USR_10353,2025-04-17,High-Yield Savings,449.48
TX_141743,USR_13791,2024-11-24,Crypto,197.35
TX_141744,USR_12159,2025-01-21,Robo-Advisory,87.22
TX_141745,USR_12763,2024-06-21,Robo-Advisory,46.66
TX_141746,USR_14556,2025-11-29,High-Yield Savings,1066.93
TX_141747,USR_14003,2024-02-01,Equities,351.79
TX_141748,USR_13276,2024-11-18,Robo-Advisory,168.05
TX_141749,USR_13854,2024-04-13,Equities,1903.54
TX_141750,USR_10460,2024-01-08,Equities,434.37
TX_141751,USR_10545,2024-08-14,Equities,67.65
TX_141752,USR_14805,2024-08-06,High-Yield Savings,2817.0
TX_141753,USR_14139,2025-03-14,Crypto,159.88
TX_141754,USR_11358,2024-02-25,High-Yield Savings,324.43
TX_141755,USR_13426,2025-04-05,Crypto,49.28
TX_141756,USR_13461,2025-11-02,Crypto,378.23
TX_141757,USR_13556,2025-08-02,Robo-Advisory,607.65
TX_141758,USR_11285,2024-01-28,Crypto,166.37
TX_141759,USR_14170,2024-12-30,High-Yield Savings,248.34
TX_141760,USR_11549,2025-06-08,Robo-Advisory,422.05
TX_141761,USR_14563,2025-08-21,Crypto,188.25
TX_141762,USR_10004,2025-05-15,Robo-Advisory,138.53
TX_141763,USR_11210,2024-09-21,Equities,1347.51
TX_141764,USR_13549,2024-09-13,Crypto,173.8
TX_141765,USR_13370,2025-03-15,Robo-Advisory,924.74
TX_141766,USR_12533,2024-03-21,High-Yield Savings,1127.49
TX_141767,USR_10948,2024-03-09,Equities,1096.3
TX_141768,USR_14762,2024-04-29,High-Yield Savings,1201.72
TX_141769,USR_14164,2024-08-18,Robo-Advisory,282.24
TX_141770,USR_10231,2025-03-12,Robo-Advisory,120.95
TX_141771,USR_13534,2025-02-15,Crypto,147.27
TX_141772,USR_11646,2025-01-26,High-Yield Savings,465.53
TX_141773,USR_12376,2025-10-25,Crypto,25.7
TX_141774,USR_10792,2024-08-02,High-Yield Savings,472.46
TX_141775,USR_11613,2025-08-22,Equities,1243.13
TX_141776,USR_12790,2024-07-08,Robo-Advisory,218.22
TX_141777,USR_14862,2024-09-20,Crypto,17.46
TX_141778,USR_11695,2024-06-21,High-Yield Savings,1854.04
TX_141779,USR_10086,2024-08-02,Equities,89.06
TX_141780,USR_12027,2024-04-20,Robo-Advisory,134.73
TX_141781,USR_12446,2025-06-14,Equities,334.54
TX_141782,USR_11423,2025-06-14,High-Yield Savings,1151.8
TX_141783,USR_10080,2025-01-28,Equities,873.63
TX_141784,USR_12761,2024-01-10,Robo-Advisory,59.44
TX_141785,USR_12140,2025-05-06,Robo-Advisory,37.87
TX_141786,USR_12921,2024-11-23,Robo-Advisory,147.22
TX_141787,USR_10071,2024-06-20,Equities,525.64
TX_141788,USR_11080,2025-10-13,Crypto,56.34
TX_141789,USR_12554,2025-11-28,Crypto,54.63
TX_141790,USR_11681,2024-05-31,Crypto,115.49
TX_141791,USR_10719,2024-09-19,Equities,371.17
TX_141792,USR_11626,2024-08-25,Equities,245.65
TX_141793,USR_12507,2025-04-28,Crypto,62.95
TX_141794,USR_13354,2025-05-10,Equities,278.77
TX_141795,USR_12252,2024-01-19,High-Yield Savings,3105.64
TX_141796,USR_13023,2024-09-23,Equities,730.18
TX_141797,USR_14192,2025-05-28,Equities,297.56
TX_141798,USR_10264,2024-10-23,Robo-Advisory,38.89
TX_141799,USR_10268,2025-10-22,High-Yield Savings,534.22
TX_141800,USR_10940,2024-11-16,Robo-Advisory,41.19
TX_141801,USR_10263,2024-12-27,Equities,262.38
TX_141802,USR_13697,2024-05-22,High-Yield Savings,2366.14
TX_141803,USR_13063,2024-11-01,Crypto,18.84
TX_141804,USR_13802,2024-09-29,Equities,227.01
TX_141805,USR_13816,2025-08-30,Equities,81.33
TX_141806,USR_11632,2025-02-05,Crypto,73.75
TX_141807,USR_14102,2025-01-03,Robo-Advisory,172.5
TX_141808,USR_13660,2024-07-06,High-Yield Savings,972.37
TX_141809,USR_10398,2024-08-16,High-Yield Savings,1107.29
TX_141810,USR_10183,2024-11-25,Robo-Advisory,363.91
TX_141811,USR_12663,2024-06-10,High-Yield Savings,1144.34
TX_141812,USR_12852,2025-07-26,Robo-Advisory,127.06
TX_141813,USR_13647,2025-07-23,High-Yield Savings,432.15
TX_141814,USR_14188,2024-03-03,High-Yield Savings,115.03
TX_141815,USR_12408,2024-02-27,Equities,544.33
TX_141816,USR_10110,2025-11-25,Equities,1022.99
TX_141817,USR_14403,2024-05-27,Equities,226.23
TX_141818,USR_14512,2025-07-25,Crypto,301.56
TX_141819,USR_14172,2024-06-18,Equities,493.85
TX_141820,USR_10606,2025-07-14,Crypto,190.28
TX_141821,USR_13339,2024-03-22,Robo-Advisory,447.72
TX_141822,USR_13423,2024-10-02,Equities,902.04
TX_141823,USR_11069,2024-03-07,High-Yield Savings,412.23
TX_141824,USR_11349,2024-08-12,Crypto,59.52
TX_141825,USR_13453,2024-11-04,Equities,664.47
TX_141826,USR_12886,2025-07-25,Robo-Advisory,75.77
TX_141827,USR_10440,2025-04-09,High-Yield Savings,3376.02
TX_141828,USR_14883,2024-08-14,Crypto,92.05
TX_141829,USR_10579,2024-10-14,Equities,410.18
TX_141830,USR_11323,2024-12-03,High-Yield Savings,426.99
TX_141831,USR_11309,2025-07-14,Equities,92.3
TX_141832,USR_11822,2025-08-11,Robo-Advisory,123.3
TX_141833,USR_14734,2024-04-25,High-Yield Savings,2756.89
TX_141834,USR_13539,2024-11-08,Equities,559.0
TX_141835,USR_12541,2024-03-01,High-Yield Savings,904.29
TX_141836,USR_11768,2024-12-28,Equities,70.39
TX_141837,USR_10525,2024-09-22,High-Yield Savings,411.08
TX_141838,USR_11637,2024-01-31,High-Yield Savings,347.94
TX_141839,USR_12198,2024-12-26,Equities,144.78
TX_141840,USR_11860,2024-10-01,Crypto,378.98
TX_141841,USR_14986,2024-11-23,Crypto,167.32
TX_141842,USR_11201,2024-11-11,Crypto,285.12
TX_141843,USR_12772,2025-01-24,High-Yield Savings,261.66
TX_141844,USR_11568,2025-07-22,Equities,65.89
TX_141845,USR_13027,2025-05-14,Equities,448.98
TX_141846,USR_10008,2025-03-09,Crypto,77.69
TX_141847,USR_10202,2025-06-20,Crypto,13.57
TX_141848,USR_12310,2024-09-18,High-Yield Savings,969.35
TX_141849,USR_13056,2025-04-15,High-Yield Savings,408.33
TX_141850,USR_14660,2024-02-24,Crypto,371.3
TX_141851,USR_14622,2024-08-24,Robo-Advisory,650.65
TX_141852,USR_13635,2024-08-12,Equities,190.38
TX_141853,USR_13531,2025-06-19,Robo-Advisory,187.37
TX_141854,USR_13524,2025-06-25,Crypto,221.72
TX_141855,USR_11614,2025-07-16,Crypto,101.26
TX_141856,USR_10661,2025-11-13,Robo-Advisory,339.52
TX_141857,USR_12025,2025-02-13,High-Yield Savings,2997.17
TX_141858,USR_14643,2024-08-30,Crypto,88.91
TX_141859,USR_10093,2024-08-23,Robo-Advisory,484.45
TX_141860,USR_10864,2024-05-08,Robo-Advisory,316.76
TX_141861,USR_14261,2025-04-08,Equities,372.75
TX_141862,USR_11063,2025-11-17,High-Yield Savings,619.95
TX_141863,USR_11087,2025-06-14,Robo-Advisory,793.8
TX_141864,USR_13767,2024-03-02,Crypto,27.18
TX_141865,USR_13044,2024-08-07,Crypto,201.67
TX_141866,USR_12494,2025-05-31,Robo-Advisory,216.95
TX_141867,USR_14370,2024-10-30,Robo-Advisory,108.3
TX_141868,USR_12172,2025-02-14,High-Yield Savings,104.07
TX_141869,USR_10520,2025-08-16,Crypto,55.42
TX_141870,USR_13900,2024-11-27,Crypto,140.08
TX_141871,USR_11129,2025-03-18,Crypto,250.46
TX_141872,USR_12772,2024-05-08,High-Yield Savings,1309.07
TX_141873,USR_13648,2025-05-04,High-Yield Savings,222.23
TX_141874,USR_12644,2025-11-13,High-Yield Savings,657.21
TX_141875,USR_13351,2025-11-06,High-Yield Savings,178.57
TX_141876,USR_10613,2024-06-04,High-Yield Savings,1348.89
TX_141877,USR_14267,2025-06-04,Crypto,256.66
TX_141878,USR_10005,2024-02-21,Robo-Advisory,634.37
TX_141879,USR_14034,2025-11-13,Robo-Advisory,188.85
TX_141880,USR_12968,2024-12-29,Robo-Advisory,748.1
TX_141881,USR_10538,2024-11-29,High-Yield Savings,994.56
TX_141882,USR_13701,2025-04-08,Equities,239.24
TX_141883,USR_12519,2025-01-17,Robo-Advisory,823.78
TX_141884,USR_11631,2024-09-24,Equities,196.04
TX_141885,USR_13796,2025-02-26,Crypto,86.31
TX_141886,USR_11278,2024-07-30,Equities,61.06
TX_141887,USR_10555,2024-11-04,Robo-Advisory,148.54
TX_141888,USR_12913,2024-02-23,Robo-Advisory,67.18
TX_141889,USR_14700,2024-02-15,High-Yield Savings,239.62
TX_141890,USR_14342,2024-09-30,Robo-Advisory,340.89
TX_141891,USR_10316,2024-09-19,Crypto,98.46
TX_141892,USR_10753,2025-11-12,Robo-Advisory,279.54
TX_141893,USR_13717,2025-07-17,Robo-Advisory,122.78
TX_141894,USR_13146,2025-07-31,High-Yield Savings,306.97
TX_141895,USR_12287,2024-01-17,Equities,419.13
TX_141896,USR_14231,2025-04-05,Robo-Advisory,189.4
TX_141897,USR_12274,2024-11-24,Crypto,256.24
TX_141898,USR_10458,2024-04-30,Crypto,132.2
TX_141899,USR_12939,2025-05-08,High-Yield Savings,834.91
TX_141900,USR_13829,2025-07-12,Equities,291.02
TX_141901,USR_12986,2025-08-06,Crypto,168.87
TX_141902,USR_11109,2025-10-26,Equities,237.95
TX_141903,USR_12984,2025-03-17,High-Yield Savings,216.5
TX_141904,USR_14164,2025-08-10,Equities,610.82
TX_141905,USR_11385,2024-02-02,High-Yield Savings,408.7
TX_141906,USR_12017,2024-06-22,Robo-Advisory,48.26
TX_141907,USR_14381,2024-12-03,Crypto,345.1
TX_141908,USR_14536,2025-11-06,Robo-Advisory,181.5
TX_141909,USR_11733,2025-07-05,Equities,251.12
TX_141910,USR_11577,2025-09-07,Crypto,95.47
TX_141911,USR_10740,2025-01-22,High-Yield Savings,534.09
TX_141912,USR_12732,2025-07-05,Robo-Advisory,88.05
TX_141913,USR_12600,2024-03-31,Robo-Advisory,290.59
TX_141914,USR_14808,2025-05-28,Equities,168.94
TX_141915,USR_11854,2024-09-24,Equities,407.25
TX_141916,USR_12478,2025-11-15,Crypto,139.29
TX_141917,USR_12963,2024-05-05,High-Yield Savings,3029.91
TX_141918,USR_13291,2025-09-08,Crypto,35.44
TX_141919,USR_11170,2025-10-20,Crypto,553.44
TX_141920,USR_12624,2025-09-14,Robo-Advisory,755.09
TX_141921,USR_12249,2025-05-18,Crypto,95.34
TX_141922,USR_11827,2024-10-01,Equities,1338.23
TX_141923,USR_13793,2024-12-06,Robo-Advisory,575.85
TX_141924,USR_12460,2024-02-15,Crypto,71.17
TX_141925,USR_14315,2024-12-07,High-Yield Savings,3346.13
TX_141926,USR_12974,2024-04-12,Crypto,18.84
TX_141927,USR_13621,2025-01-30,Crypto,36.86
TX_141928,USR_10616,2024-10-18,Robo-Advisory,293.48
TX_141929,USR_14346,2025-05-19,High-Yield Savings,109.46
TX_141930,USR_11985,2024-11-16,Equities,754.33
TX_141931,USR_13349,2025-06-02,Robo-Advisory,336.34
TX_141932,USR_12796,2025-09-09,Equities,1244.46
TX_141933,USR_10714,2025-01-30,Equities,440.08
TX_141934,USR_13125,2024-07-07,High-Yield Savings,2119.89
TX_141935,USR_12485,2025-02-12,Robo-Advisory,28.32
TX_141936,USR_13282,2024-07-18,High-Yield Savings,704.01
TX_141937,USR_10517,2024-09-11,Crypto,67.07
TX_141938,USR_13272,2024-11-30,Crypto,22.08
TX_141939,USR_11981,2024-04-11,High-Yield Savings,253.19
TX_141940,USR_14971,2025-04-08,Equities,2698.63
TX_141941,USR_13114,2025-01-25,Crypto,18.35
TX_141942,USR_10706,2024-02-15,Equities,441.14
TX_141943,USR_12295,2025-11-18,High-Yield Savings,532.08
TX_141944,USR_10780,2025-08-23,Robo-Advisory,1017.39
TX_141945,USR_14283,2025-03-21,Robo-Advisory,145.3
TX_141946,USR_10270,2024-04-21,Robo-Advisory,151.23
TX_141947,USR_13652,2024-06-09,Crypto,128.63
TX_141948,USR_14721,2025-08-03,Robo-Advisory,77.15
TX_141949,USR_14390,2025-08-28,Equities,1224.9
TX_141950,USR_13836,2025-11-27,Crypto,211.67
TX_141951,USR_14857,2024-08-23,High-Yield Savings,2679.22
TX_141952,USR_12466,2024-08-31,Crypto,642.4
TX_141953,USR_12463,2025-02-21,High-Yield Savings,4852.78
TX_141954,USR_13207,2025-04-02,Robo-Advisory,190.34
TX_141955,USR_12708,2025-03-15,Crypto,348.21
TX_141956,USR_12710,2024-10-07,High-Yield Savings,1140.83
TX_141957,USR_14018,2025-05-09,Robo-Advisory,1140.88
TX_141958,USR_14954,2025-02-24,Crypto,108.21
TX_141959,USR_11529,2025-11-26,Crypto,112.54
TX_141960,USR_10179,2024-02-08,High-Yield Savings,1587.08
TX_141961,USR_12695,2025-05-25,High-Yield Savings,186.41
TX_141962,USR_10610,2024-11-20,Equities,103.97
TX_141963,USR_14420,2024-08-04,Robo-Advisory,297.47
TX_141964,USR_13872,2025-07-10,Equities,634.94
TX_141965,USR_14285,2024-11-17,High-Yield Savings,1361.96
TX_141966,USR_10960,2025-09-15,Equities,710.7
TX_141967,USR_12775,2024-05-27,High-Yield Savings,756.6
TX_141968,USR_11312,2025-09-07,High-Yield Savings,409.94
TX_141969,USR_13237,2025-06-01,Equities,363.24
TX_141970,USR_11281,2025-02-20,Crypto,24.59
TX_141971,USR_14331,2024-03-18,Crypto,143.61
TX_141972,USR_11417,2025-01-05,Crypto,95.79
TX_141973,USR_10740,2025-10-27,High-Yield Savings,271.6
TX_141974,USR_13556,2025-08-12,Robo-Advisory,1375.98
TX_141975,USR_14555,2025-02-23,High-Yield Savings,3036.96
TX_141976,USR_13556,2024-11-13,High-Yield Savings,3349.51
TX_141977,USR_12781,2025-09-17,Crypto,90.13
TX_141978,USR_13086,2025-10-24,Crypto,128.68
TX_141979,USR_10470,2024-12-01,Robo-Advisory,556.51
